customerID,gender,tenure,MonthlyCharges,TotalCharges,Contract,InternetService,PaymentMethod,tenure_group,Churn
6383-ZTSIW,Female,39,99.10,3877.95,"One year","Fiber optic","Mailed check",Loyal,No
8990-YOZLV,Female,69,66.90,4577.90,"Two year",DSL,"Mailed check",Loyal,No
3069-SSVSN,Female,1,25.85,25.85,"One year",DSL,"Mailed check",New,No
5222-IMUKT,Male,32,91.05,2871.50,Month-to-month,"Fiber optic","Electronic check",Loyal,No
3627-FCRDW,Female,9,71.00,672.55,Month-to-month,"Fiber optic","Electronic check",Mid,Yes
7562-GSUHK,Female,16,93.20,1573.70,Month-to-month,"Fiber optic","Credit card (automatic)",Loyal,Yes
8901-UPRHR,Female,72,109.20,7711.45,"Two year","Fiber optic","Bank transfer (automatic)",Loyal,No
0118-JPNOY,Female,26,85.80,2193.65,Month-to-month,"Fiber optic","Credit card (automatic)",Loyal,No
0725-CXOTM,Female,36,89.65,3348.10,"One year",DSL,"Credit card (automatic)",Loyal,No
4343-EJVQB,Male,7,74.35,533.60,Month-to-month,"Fiber optic","Mailed check",Mid,No
9000-PLFUZ,Female,60,49.45,2907.55,"Two year",DSL,"Credit card (automatic)",Loyal,No
3427-GGZZI,Female,19,89.10,1620.80,Month-to-month,"Fiber optic","Electronic check",Loyal,No
7779-ORAEL,Male,45,75.15,3480.35,"Two year",DSL,"Credit card (automatic)",Loyal,No
0644-OQMDK,Male,4,70.65,293.85,Month-to-month,"Fiber optic","Electronic check",New,No
4077-CROMM,Female,31,104.20,3243.45,Month-to-month,"Fiber optic","Electronic check",Loyal,Yes
3154-CFSZG,Male,47,90.05,4137.20,Month-to-month,"Fiber optic","Electronic check",Loyal,No
2868-MZAGQ,Male,1,79.25,79.25,Month-to-month,"Fiber optic","Electronic check",New,Yes
4847-QNOKA,Female,1,44.90,44.90,Month-to-month,DSL,"Bank transfer (automatic)",New,Yes
1658-XUHBX,Female,59,88.75,5348.65,Month-to-month,"Fiber optic","Credit card (automatic)",Loyal,No
6379-RXJRQ,Male,10,70.10,659.65,Month-to-month,"Fiber optic","Electronic check",Mid,Yes
2378-HTWFW,Male,35,91.00,3180.50,Month-to-month,"Fiber optic","Credit card (automatic)",Loyal,No
8650-RHRKE,Male,4,29.65,118.50,Month-to-month,DSL,"Electronic check",New,Yes
4377-VDHYI,Male,32,90.80,3023.85,"One year","Fiber optic","Electronic check",Loyal,No
0475-RIJEP,Male,43,77.85,3365.85,Month-to-month,"Fiber optic","Electronic check",Loyal,Yes
1260-TTRXI,Male,4,54.30,195.30,Month-to-month,DSL,"Electronic check",New,Yes
6328-ZPBGN,Female,11,95.15,997.65,Month-to-month,"Fiber optic","Bank transfer (automatic)",Mid,Yes
0201-MIBOL,Female,66,102.40,6471.85,"Two year","Fiber optic","Bank transfer (automatic)",Loyal,No
4937-QPZPO,Male,61,99.90,6241.35,"One year","Fiber optic","Electronic check",Loyal,No
2925-VDZHY,Male,72,88.70,6501.35,"Two year",DSL,"Credit card (automatic)",Loyal,No
6981-TDRFT,Male,44,54.30,2317.10,"One year",DSL,"Electronic check",Loyal,No
3413-CSSTH,Male,41,55.70,2237.55,Month-to-month,DSL,"Bank transfer (automatic)",Loyal,No
8033-VCZGH,Male,50,103.95,5231.30,"One year","Fiber optic","Electronic check",Loyal,No
4789-KWMXN,Male,47,110.85,5275.80,"One year","Fiber optic","Credit card (automatic)",Loyal,Yes
4718-WXBGI,Male,72,91.95,6614.90,"Two year",DSL,"Credit card (automatic)",Loyal,No
2867-UIMSS,Male,1,80.50,80.50,Month-to-month,"Fiber optic","Electronic check",New,Yes
8495-PRWFH,Female,42,55.65,2421.75,Month-to-month,DSL,"Electronic check",Loyal,No
0439-IFYUN,Female,18,74.70,1294.60,Month-to-month,"Fiber optic","Electronic check",Loyal,No
5716-LIBJC,Female,13,104.15,1299.10,"One year","Fiber optic","Credit card (automatic)",Loyal,No
2868-LLSKM,Female,68,83.65,5733.40,"One year","Fiber optic","Bank transfer (automatic)",Loyal,No
8111-RKSPX,Male,4,72.20,305.55,Month-to-month,"Fiber optic","Bank transfer (automatic)",New,Yes
2988-QRAJY,Male,69,110.05,7430.75,"Two year","Fiber optic","Credit card (automatic)",Loyal,No
1585-MQSSU,Male,17,51.50,900.50,Month-to-month,DSL,"Mailed check",Loyal,Yes
2856-NNASM,Male,43,89.55,3856.75,Month-to-month,"Fiber optic","Mailed check",Loyal,Yes
6458-CYIDZ,Female,5,80.70,374.80,Month-to-month,"Fiber optic","Electronic check",New,No
8559-CIZFV,Male,21,77.50,1625.00,"One year",DSL,"Mailed check",Loyal,Yes
1090-PYKCI,Female,69,105.10,7234.80,"One year","Fiber optic","Credit card (automatic)",Loyal,No
3058-WQDRE,Male,13,25.15,331.85,Month-to-month,DSL,"Bank transfer (automatic)",Loyal,No
7547-EKNFS,Male,42,95.25,3959.35,Month-to-month,"Fiber optic","Bank transfer (automatic)",Loyal,Yes
2279-AXJJK,Male,52,95.65,5088.40,Month-to-month,"Fiber optic","Credit card (automatic)",Loyal,No
6769-DYBQN,Male,46,85.00,3969.40,Month-to-month,"Fiber optic","Electronic check",Loyal,Yes
0909-SELIE,Male,61,80.80,4860.85,"Two year",DSL,"Bank transfer (automatic)",Loyal,No
3417-TSCIC,Male,29,24.85,788.05,"One year",DSL,"Mailed check",Loyal,No
1042-HFUCW,Female,25,54.75,1266.35,"One year",DSL,"Credit card (automatic)",Loyal,No
4439-JMPMT,Female,5,85.75,470.95,Month-to-month,"Fiber optic","Electronic check",New,Yes
6537-OTKMY,Male,15,50.75,688.20,"One year",DSL,"Electronic check",Loyal,No
2446-BEGGB,Female,6,98.25,560.60,Month-to-month,"Fiber optic","Electronic check",New,Yes
7162-WPHPM,Male,58,71.60,4230.25,"Two year",DSL,"Credit card (automatic)",Loyal,No
1599-MMYRQ,Male,62,81.45,4983.05,"One year","Fiber optic","Credit card (automatic)",Loyal,No
8821-KVZKQ,Female,70,58.40,4113.15,"One year",DSL,"Bank transfer (automatic)",Loyal,No
1496-GGSUK,Female,1,25.70,25.70,Month-to-month,DSL,"Mailed check",New,Yes
6434-TTGJP,Male,10,53.70,521.00,"Two year",DSL,"Credit card (automatic)",Mid,No
0130-SXOUN,Male,66,89.40,5976.90,Month-to-month,"Fiber optic","Credit card (automatic)",Loyal,No
2575-GFSOE,Female,7,69.00,506.90,Month-to-month,"Fiber optic","Electronic check",Mid,Yes
2330-PQGDQ,Male,51,84.20,4299.75,"One year","Fiber optic","Bank transfer (automatic)",Loyal,No
1452-UZOSF,Male,72,106.10,7548.60,"Two year","Fiber optic","Credit card (automatic)",Loyal,No
2842-JTCCU,Male,2,46.05,80.35,Month-to-month,DSL,"Bank transfer (automatic)",New,Yes
8597-CTXVJ,Male,70,64.95,4551.50,"One year",DSL,"Bank transfer (automatic)",Loyal,No
6631-HMANX,Male,72,85.45,6227.50,"Two year",DSL,"Credit card (automatic)",Loyal,No
3296-SILRA,Female,1,76.40,76.40,Month-to-month,"Fiber optic","Mailed check",New,Yes
9681-OXGVC,Female,5,100.50,514.00,Month-to-month,"Fiber optic","Electronic check",New,Yes
5180-UCIIQ,Male,22,40.05,880.20,Month-to-month,DSL,"Mailed check",Loyal,Yes
1932-UEDCX,Male,33,100.60,3270.25,Month-to-month,"Fiber optic","Bank transfer (automatic)",Loyal,No
7153-OANIO,Male,1,69.95,69.95,Month-to-month,"Fiber optic","Electronic check",New,Yes
5188-HGMLP,Male,54,74.00,3919.15,Month-to-month,"Fiber optic","Bank transfer (automatic)",Loyal,No
0665-XHDJU,Male,72,99.40,7285.70,"Two year","Fiber optic","Electronic check",Loyal,No
6521-YYTYI,Male,1,93.30,93.30,Month-to-month,"Fiber optic","Electronic check",New,Yes
8878-HMWBV,Male,3,49.15,169.05,Month-to-month,DSL,"Electronic check",New,Yes
8265-HKSOW,Female,72,107.45,7658.30,"Two year","Fiber optic","Credit card (automatic)",Loyal,No
3544-FBCAS,Female,72,83.60,5959.30,"Two year",DSL,"Credit card (automatic)",Loyal,No
5331-RGMTT,Male,54,99.05,5295.70,Month-to-month,"Fiber optic","Credit card (automatic)",Loyal,No
4759-PXTAN,Female,59,80.10,4693.20,"One year",DSL,"Electronic check",Loyal,No
7054-DMVAS,Male,54,65.30,3512.90,"Two year",DSL,"Bank transfer (automatic)",Loyal,No
3428-MMGUB,Male,60,89.55,5231.20,"Two year","Fiber optic","Electronic check",Loyal,No
6549-BTYPG,Female,60,60.80,3603.45,"Two year",DSL,"Credit card (automatic)",Loyal,No
7823-JSOAG,Male,3,74.50,217.45,Month-to-month,"Fiber optic","Electronic check",New,No
3705-RHRFR,Female,69,99.15,6875.35,"Two year","Fiber optic","Bank transfer (automatic)",Loyal,No
9074-KGVOX,Male,50,39.45,2021.35,Month-to-month,DSL,"Credit card (automatic)",Loyal,No
6128-DAFVY,Female,56,44.85,2564.95,Month-to-month,DSL,"Credit card (automatic)",Loyal,No
9933-QRGTX,Female,60,97.20,5611.75,"Two year","Fiber optic","Electronic check",Loyal,No
4476-OSWTN,Male,69,110.55,7610.10,"One year","Fiber optic","Mailed check",Loyal,No
3751-KTZEL,Female,1,35.05,35.05,Month-to-month,DSL,"Mailed check",New,Yes
1977-STDKI,Female,1,73.00,73.00,Month-to-month,"Fiber optic","Electronic check",New,Yes
2661-GKBTK,Male,60,76.95,4543.95,"Two year",DSL,"Bank transfer (automatic)",Loyal,No
0458-HEUZG,Female,13,35.40,450.40,"Two year",DSL,"Mailed check",Loyal,No
0824-VWDPO,Female,45,96.75,4442.75,"One year","Fiber optic","Bank transfer (automatic)",Loyal,No
8409-WQJUX,Female,25,54.20,1423.15,"One year",DSL,"Electronic check",Loyal,No
2578-JQPHZ,Male,44,100.10,4378.35,"Two year","Fiber optic","Bank transfer (automatic)",Loyal,No
3278-FSIXX,Female,2,45.25,74.20,Month-to-month,DSL,"Mailed check",New,No
5813-UECBU,Male,33,83.85,2716.30,Month-to-month,"Fiber optic","Credit card (automatic)",Loyal,Yes
0328-GRPMV,Female,1,70.10,70.10,Month-to-month,"Fiber optic","Electronic check",New,Yes
2946-KIQSP,Female,35,33.45,1175.85,Month-to-month,DSL,"Mailed check",Loyal,No
6726-WEXXK,Male,27,85.90,2220.10,"One year","Fiber optic","Electronic check",Loyal,No
4636-OLWOE,Male,54,61.00,3283.05,"One year",DSL,"Electronic check",Loyal,No
4342-HENTK,Female,2,70.65,142.35,Month-to-month,"Fiber optic","Electronic check",New,Yes
4685-ERGHK,Male,57,86.90,4939.25,"One year","Fiber optic","Electronic check",Loyal,No
0885-HMGPY,Male,62,69.40,4237.50,"Two year",DSL,"Bank transfer (automatic)",Loyal,No
7208-PSIHR,Female,70,104.30,7188.50,"Two year","Fiber optic","Bank transfer (automatic)",Loyal,No
4012-ZTHBR,Female,21,44.95,926.25,Month-to-month,DSL,"Electronic check",Loyal,No
0489-WMEMG,Female,23,49.45,1119.35,"One year",DSL,"Electronic check",Loyal,No
6956-SMUCM,Female,3,99.00,287.40,Month-to-month,"Fiber optic","Credit card (automatic)",New,Yes
2985-FMWYF,Female,23,93.50,2341.55,Month-to-month,"Fiber optic","Electronic check",Loyal,No
2812-ENYMO,Male,26,54.55,1362.85,"One year",DSL,"Credit card (automatic)",Loyal,No
3223-WZWJM,Male,26,83.95,2254.20,Month-to-month,"Fiber optic","Electronic check",Loyal,Yes
3422-GALYP,Male,2,79.45,145.15,Month-to-month,"Fiber optic","Electronic check",New,No
9053-JZFKV,Male,67,116.20,7752.30,"Two year","Fiber optic","Credit card (automatic)",Loyal,Yes
2530-ENDWQ,Female,71,93.70,6585.35,"Two year","Fiber optic","Bank transfer (automatic)",Loyal,Yes
2890-WFBHU,Female,59,79.85,4786.10,"One year",DSL,"Credit card (automatic)",Loyal,No
0327-WFZSY,Male,39,100.00,3835.55,"One year","Fiber optic","Electronic check",Loyal,No
4023-RTIQM,Female,31,50.40,1580.10,"One year",DSL,"Credit card (automatic)",Loyal,No
0864-FVJNJ,Female,64,113.35,7222.75,"One year","Fiber optic","Electronic check",Loyal,No
7356-IWLFW,Male,46,80.00,3769.70,Month-to-month,"Fiber optic","Bank transfer (automatic)",Loyal,No
9541-PWTWO,Female,52,80.95,4233.95,"Two year",DSL,"Bank transfer (automatic)",Loyal,No
7872-RDDLZ,Female,67,54.90,3725.50,Month-to-month,DSL,"Electronic check",Loyal,No
9250-WYPLL,Female,5,75.55,413.65,Month-to-month,"Fiber optic","Electronic check",New,Yes
6308-CQRBU,Female,71,109.25,7707.70,"Two year","Fiber optic","Electronic check",Loyal,No
2754-XBHTB,Female,9,77.65,714.15,Month-to-month,"Fiber optic","Bank transfer (automatic)",Mid,Yes
1597-LHYNC,Female,26,95.00,2497.20,Month-to-month,"Fiber optic","Electronic check",Loyal,Yes
0186-CAERR,Male,71,116.30,8309.55,"One year","Fiber optic","Bank transfer (automatic)",Loyal,No
5442-BHQNG,Female,2,70.35,139.25,Month-to-month,"Fiber optic","Electronic check",New,No
5872-OEQNH,Female,60,44.45,2773.90,"One year",DSL,"Electronic check",Loyal,No
3162-KKZXO,Female,55,100.15,5409.75,"One year","Fiber optic","Electronic check",Loyal,No
7055-VKGDA,Male,54,105.40,5643.40,"One year","Fiber optic","Credit card (automatic)",Loyal,Yes
0754-UKWQP,Male,2,95.85,197.70,Month-to-month,"Fiber optic","Electronic check",New,Yes
8873-GLDMH,Female,6,73.85,401.30,Month-to-month,"Fiber optic","Mailed check",New,No
5696-JVVQY,Female,48,70.10,3238.40,"Two year",DSL,"Credit card (automatic)",Loyal,No
7493-TPUWZ,Male,1,79.15,79.15,Month-to-month,"Fiber optic","Electronic check",New,Yes
8904-OPDCK,Male,54,24.95,1364.75,Month-to-month,DSL,"Bank transfer (automatic)",Loyal,No
8845-LWKGE,Female,30,64.50,1985.15,"One year",DSL,"Electronic check",Loyal,No
8752-STIVR,Female,4,79.00,303.15,Month-to-month,"Fiber optic","Electronic check",New,Yes
0691-NIKRI,Female,40,105.95,4335.20,"One year","Fiber optic","Credit card (automatic)",Loyal,No
5022-JNQEQ,Female,9,75.85,647.50,Month-to-month,"Fiber optic","Electronic check",Mid,No
4558-FANTW,Female,17,91.85,1574.45,Month-to-month,"Fiber optic","Electronic check",Loyal,Yes
3249-VHRIP,Female,62,43.60,2748.70,"Two year",DSL,"Credit card (automatic)",Loyal,No
3736-BLEPA,Male,28,91.25,2483.65,"One year","Fiber optic","Bank transfer (automatic)",Loyal,No
4701-LKOZD,Female,70,89.75,6367.20,"Two year",DSL,"Credit card (automatic)",Loyal,No
6603-QWSPR,Female,46,104.40,4904.20,"Two year","Fiber optic","Bank transfer (automatic)",Loyal,No
9921-QFQUL,Female,23,90.15,2044.95,Month-to-month,"Fiber optic","Mailed check",Loyal,No
1929-ZCBHE,Male,47,40.30,1794.80,"One year",DSL,"Electronic check",Loyal,No
4378-MYPGO,Male,68,105.25,7173.15,"Two year","Fiber optic","Bank transfer (automatic)",Loyal,No
8651-ENBZX,Female,60,106.00,6441.40,"One year","Fiber optic","Electronic check",Loyal,Yes
4129-LYCOI,Female,67,104.00,7039.05,"Two year","Fiber optic","Electronic check",Loyal,No
7798-JVXYM,Female,14,69.65,921.40,Month-to-month,DSL,"Electronic check",Loyal,No
8647-SDTWQ,Male,57,74.30,4018.35,Month-to-month,"Fiber optic","Electronic check",Loyal,No
2696-ECXKC,Female,55,100.90,5448.60,"One year","Fiber optic","Mailed check",Loyal,No
7623-TRNQN,Male,1,49.90,49.90,Month-to-month,DSL,"Mailed check",New,Yes
3323-CPBWR,Male,23,96.90,2085.45,Month-to-month,"Fiber optic","Credit card (automatic)",Loyal,No
9330-IJWIO,Female,13,100.35,1358.85,Month-to-month,"Fiber optic","Electronic check",Loyal,Yes
3384-CTMSF,Male,47,104.10,5135.15,Month-to-month,"Fiber optic","Electronic check",Loyal,No
9286-DOJGF,Female,38,74.95,2869.85,Month-to-month,"Fiber optic","Bank transfer (automatic)",Loyal,Yes
6048-QBXKL,Female,2,56.55,118.25,Month-to-month,DSL,"Credit card (automatic)",New,No
9661-MHUMO,Male,1,49.25,49.25,Month-to-month,DSL,"Credit card (automatic)",New,Yes
7718-RXDGG,Male,15,68.60,1108.60,Month-to-month,"Fiber optic","Bank transfer (automatic)",Loyal,No
1025-FALIX,Female,26,69.05,1815.65,Month-to-month,"Fiber optic","Credit card (automatic)",Loyal,No
1842-EZJMK,Male,50,103.70,5071.05,Month-to-month,"Fiber optic","Electronic check",Loyal,Yes
2347-WKKAE,Male,42,94.40,4014.60,Month-to-month,"Fiber optic","Electronic check",Loyal,No
8735-DCXNF,Male,10,54.95,568.85,Month-to-month,DSL,"Credit card (automatic)",Mid,No
3214-IYUUQ,Female,61,93.70,5860.70,"One year","Fiber optic","Bank transfer (automatic)",Loyal,No
1936-UAFEH,Female,68,110.25,7279.35,"Two year","Fiber optic","Credit card (automatic)",Loyal,No
3587-PMCOY,Male,10,98.90,1064.95,"One year","Fiber optic","Electronic check",Mid,No
8079-XRJRS,Male,65,89.75,5769.60,"One year","Fiber optic","Electronic check",Loyal,Yes
1027-LKKQQ,Female,72,80.45,5886.85,"Two year",DSL,"Bank transfer (automatic)",Loyal,No
7148-XZPHA,Male,55,79.40,4238.45,Month-to-month,"Fiber optic","Electronic check",Loyal,No
5309-TAIKL,Female,7,62.80,418.30,Month-to-month,DSL,"Bank transfer (automatic)",Mid,No
6856-RAURS,Female,2,74.90,136.05,Month-to-month,"Fiber optic","Mailed check",New,No
8778-LMWTJ,Female,9,74.85,708.20,Month-to-month,"Fiber optic","Electronic check",Mid,No
8884-ADFVN,Male,7,101.95,700.85,Month-to-month,"Fiber optic","Electronic check",Mid,Yes
2845-KDHVX,Female,64,68.30,4378.80,"Two year",DSL,"Mailed check",Loyal,No
0848-SOMKO,Male,70,48.40,3442.80,"Two year",DSL,"Bank transfer (automatic)",Loyal,No
2720-WGKHP,Male,2,94.00,181.70,Month-to-month,"Fiber optic","Electronic check",New,Yes
6734-FQAJX,Male,67,105.05,7171.70,"Two year","Fiber optic","Electronic check",Loyal,No
2869-ADAWR,Female,45,89.30,4016.85,Month-to-month,"Fiber optic","Credit card (automatic)",Loyal,Yes
0943-ZQPXH,Male,44,92.95,4122.90,Month-to-month,"Fiber optic","Bank transfer (automatic)",Loyal,No
9894-EZEWG,Female,1,74.30,74.30,Month-to-month,"Fiber optic","Credit card (automatic)",New,Yes
7851-FLGGQ,Male,1,44.65,44.65,Month-to-month,DSL,"Mailed check",New,Yes
0637-UBJRP,Male,13,84.05,1095.30,Month-to-month,"Fiber optic","Electronic check",Loyal,Yes
0940-OUQEC,Male,10,80.70,788.80,Month-to-month,"Fiber optic","Bank transfer (automatic)",Mid,Yes
2378-VTKDH,Male,65,104.35,6578.55,Month-to-month,"Fiber optic","Electronic check",Loyal,No
8608-OZTLB,Male,38,74.05,2802.30,"One year",DSL,"Electronic check",Loyal,No
2335-GSODA,Male,23,40.10,857.75,"Two year",DSL,"Mailed check",Loyal,No
0702-PGIBZ,Male,4,101.70,364.55,Month-to-month,"Fiber optic","Electronic check",New,Yes
6656-GULJQ,Male,72,83.55,6093.30,"Two year",DSL,"Credit card (automatic)",Loyal,No
9853-JFZDU,Female,35,56.85,1861.10,Month-to-month,DSL,"Electronic check",Loyal,No
6994-FGRHH,Male,70,106.15,7475.10,"One year","Fiber optic","Electronic check",Loyal,No
4000-VGMQP,Male,38,78.95,2862.55,"One year",DSL,"Credit card (automatic)",Loyal,No
3999-WRNGR,Female,60,49.75,3069.45,Month-to-month,DSL,"Electronic check",Loyal,No
3466-RITXD,Male,26,92.40,2349.80,Month-to-month,"Fiber optic","Credit card (automatic)",Loyal,No
2680-XKKNJ,Female,8,58.20,469.25,"One year",DSL,"Bank transfer (automatic)",Mid,No
3058-HJCUY,Male,41,102.60,4213.35,"One year","Fiber optic","Electronic check",Loyal,Yes
2974-GGUXS,Female,36,91.95,3301.05,Month-to-month,"Fiber optic","Credit card (automatic)",Loyal,No
7994-XIRTR,Male,54,65.25,3529.95,"One year",DSL,"Bank transfer (automatic)",Loyal,No
3259-FDWOY,Male,71,106.00,7723.70,"Two year","Fiber optic","Bank transfer (automatic)",Loyal,Yes
2101-RANCD,Female,55,73.10,4144.90,Month-to-month,"Fiber optic","Electronic check",Loyal,No
7921-BEPCI,Female,72,59.75,4265.00,"Two year",DSL,"Bank transfer (automatic)",Loyal,No
0807-ZABDG,Female,3,55.10,154.65,Month-to-month,DSL,"Mailed check",New,Yes
8510-TMWYB,Female,54,59.80,3246.45,"Two year",DSL,"Bank transfer (automatic)",Loyal,No
3258-ZKPAI,Male,72,116.60,8337.45,"Two year","Fiber optic","Bank transfer (automatic)",Loyal,No
1428-IEDPR,Male,52,109.30,5731.40,"Two year","Fiber optic","Electronic check",Loyal,No
5298-GSTLM,Female,60,101.40,6176.60,"One year","Fiber optic","Bank transfer (automatic)",Loyal,No
4450-YOOHP,Female,39,50.65,1905.40,Month-to-month,DSL,"Credit card (automatic)",Loyal,No
6728-CZFEI,Female,15,56.15,931.90,"One year",DSL,"Mailed check",Loyal,No
5748-RNCJT,Male,69,106.50,7348.80,"Two year","Fiber optic","Bank transfer (automatic)",Loyal,Yes
6121-TNHBO,Female,63,83.00,5243.05,"One year",DSL,"Bank transfer (automatic)",Loyal,No
5119-NZPTV,Male,2,70.10,141.65,Month-to-month,"Fiber optic","Electronic check",New,No
6519-ZHPXP,Female,72,108.30,7679.65,"Two year","Fiber optic","Bank transfer (automatic)",Loyal,No
7739-LAXOG,Female,32,91.05,2954.50,Month-to-month,"Fiber optic","Bank transfer (automatic)",Loyal,Yes
8224-UAXBZ,Female,58,45.35,2540.10,"One year",DSL,"Electronic check",Loyal,No
9610-WCESF,Male,67,43.90,3097.20,"Two year",DSL,"Electronic check",Loyal,No
9776-CLUJA,Female,51,77.50,3807.35,Month-to-month,"Fiber optic","Electronic check",Loyal,Yes
2486-WYVVE,Male,31,79.30,2484.00,"One year",DSL,"Mailed check",Loyal,No
3865-ZYKAD,Male,69,84.90,5785.65,Month-to-month,"Fiber optic","Credit card (automatic)",Loyal,No
1422-DGUBX,Male,32,79.25,2619.15,"One year","Fiber optic","Electronic check",Loyal,No
2999-AANRQ,Female,21,71.05,1524.85,"Two year",DSL,"Credit card (automatic)",Loyal,No
8668-KNZTI,Male,52,53.75,2790.65,"One year",DSL,"Electronic check",Loyal,No
6034-ZRYCV,Female,72,54.20,3937.45,"Two year",DSL,"Electronic check",Loyal,Yes
9746-YKGXB,Male,52,44.25,2276.10,"One year",DSL,"Bank transfer (automatic)",Loyal,No
3926-YZVVX,Female,41,50.05,2029.05,"One year",DSL,"Bank transfer (automatic)",Loyal,No
2079-FBMZK,Female,6,69.25,418.40,Month-to-month,"Fiber optic","Mailed check",New,Yes
6332-FBZRI,Male,67,69.35,4653.25,"One year",DSL,"Credit card (automatic)",Loyal,No
8221-EQDGL,Male,35,61.00,2130.45,Month-to-month,DSL,"Mailed check",Loyal,No
6608-QQLVK,Male,1,50.50,50.50,Month-to-month,DSL,"Electronic check",New,Yes
0298-XACET,Male,52,50.20,2554.00,"Two year",DSL,"Mailed check",Loyal,No
7560-QJAVJ,Female,70,79.60,5589.45,"Two year",DSL,"Bank transfer (automatic)",Loyal,No
3551-HUAZH,Male,1,74.40,74.40,Month-to-month,"Fiber optic","Electronic check",New,Yes
9137-UIYPG,Female,35,106.90,3756.45,Month-to-month,"Fiber optic","Electronic check",Loyal,No
2809-ZMYOQ,Female,32,101.35,3334.90,Month-to-month,"Fiber optic","Electronic check",Loyal,No
5084-OOVCJ,Female,17,55.35,920.50,Month-to-month,DSL,"Credit card (automatic)",Loyal,No
0254-WWRKD,Female,67,50.55,3431.75,"One year",DSL,"Credit card (automatic)",Loyal,No
6302-JGYRJ,Male,31,79.45,2587.70,"One year",DSL,"Mailed check",Loyal,Yes
5339-PXDVH,Male,4,90.65,367.95,Month-to-month,"Fiber optic","Electronic check",New,No
2205-LPVGL,Male,58,89.85,5125.75,"One year","Fiber optic","Bank transfer (automatic)",Loyal,No
