,tenure,MonthlyCharges,TotalCharges,gender_Male,Contract_One year,Contract_Two year,InternetService_Fiber optic,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,tenure_group_Mid,tenure_group_New,Churn_Yes
5166,9,50.1,484.05,True,False,False,False,False,True,False,True,False,False
5167,43,101.4,4528.0,True,False,False,True,False,True,False,False,False,True
5168,48,83.45,3887.85,False,True,False,False,True,False,False,False,False,False
5169,26,86.65,2208.75,True,False,False,True,True,False,False,False,False,False
5170,1,80.8,80.8,True,False,False,True,False,True,False,False,True,True
5171,2,62.05,118.3,True,False,False,False,False,False,False,False,True,True
5172,1,76.45,76.45,True,False,False,True,False,True,False,False,True,True
5173,64,60.05,3845.45,True,False,True,False,False,False,False,False,False,False
5174,12,91.3,1094.5,False,False,False,True,False,True,False,True,False,True
5175,6,95.75,573.75,True,False,False,True,False,True,False,False,True,True
5176,7,94.05,633.45,False,True,False,True,False,False,True,True,False,False
5177,72,84.1,6129.65,False,False,True,False,True,False,False,False,False,False
5178,16,78.75,1218.25,True,False,False,True,False,True,False,False,False,False
5179,25,55.55,1405.3,True,False,False,False,True,False,False,False,False,False
5180,34,62.65,2274.9,False,False,False,False,False,True,False,False,False,True
5181,1,74.5,74.5,False,False,False,True,False,True,False,False,True,True
5182,10,102.1,1068.85,False,False,False,True,True,False,False,True,False,True
5183,10,70.3,676.15,False,True,False,False,False,True,False,True,False,False
5184,69,53.65,3804.4,True,True,False,False,True,False,False,False,False,False
5185,50,103.4,5236.4,True,True,False,True,False,False,False,False,False,False
5186,28,50.8,1386.8,True,True,False,False,False,False,True,False,False,False
5187,16,50.15,762.25,False,False,False,False,False,True,False,False,False,True
5188,25,79.0,1902.0,True,False,False,False,False,False,True,False,False,False
5189,3,74.6,239.05,False,False,False,True,False,False,False,False,True,False
5190,61,96.5,5673.7,True,True,False,True,False,False,False,False,False,False
5191,71,77.55,5574.35,False,False,True,False,True,False,False,False,False,False
5192,29,67.45,1801.1,False,False,False,False,False,False,True,False,False,False
5193,28,29.75,790.7,False,False,False,False,False,False,True,False,False,False
5194,7,86.5,582.5,False,False,False,True,False,True,False,True,False,True
5195,27,81.45,2122.05,True,False,False,True,False,True,False,False,False,True
5196,72,92.3,6719.9,True,False,True,False,True,False,False,False,False,False
5197,1,69.15,69.15,True,False,False,True,False,True,False,False,True,True
5198,72,53.65,3784.0,False,False,True,False,True,False,False,False,False,False
5199,47,39.65,1798.65,False,True,False,False,True,False,False,False,False,False
5200,1,54.65,54.65,False,False,False,False,False,True,False,False,True,False
5201,36,104.8,3886.45,False,True,False,True,False,False,False,False,False,False
5202,43,29.3,1224.05,True,False,False,False,True,False,False,False,False,False
5203,27,83.85,2310.2,False,False,False,False,False,True,False,False,False,False
5204,9,79.55,723.4,False,False,False,True,False,True,False,True,False,True
5205,38,103.65,3988.5,False,False,False,True,False,True,False,False,False,False
5206,35,99.05,3554.6,False,False,False,True,False,True,False,False,False,False
5207,59,100.05,6034.85,False,False,True,True,False,False,True,False,False,False
5208,2,43.95,85.1,False,False,False,False,False,True,False,False,True,False
5209,36,70.7,2511.95,False,True,False,False,False,False,True,False,False,False
5210,41,94.3,3893.6,False,False,False,True,False,False,False,False,False,False
5211,13,29.15,357.15,False,False,False,False,False,True,False,False,False,False
5212,60,37.7,2288.7,False,False,True,False,False,False,False,False,False,False
5213,48,95.5,4627.85,False,False,True,True,False,False,True,False,False,True
5214,3,91.05,289.1,True,False,False,True,False,True,False,False,True,True
5215,69,92.45,6460.55,True,False,True,True,False,False,True,False,False,False
5216,43,44.15,1931.3,True,True,False,False,False,True,False,False,False,False
5217,11,36.05,402.6,False,True,False,False,False,False,True,True,False,False
5218,45,50.25,2221.55,False,False,False,False,True,False,False,False,False,False
5219,72,109.75,7758.9,True,False,True,True,True,False,False,False,False,False
5220,2,79.2,172.85,False,False,False,True,False,True,False,False,True,True
5221,67,112.35,7388.45,False,True,False,True,True,False,False,False,False,False
5222,37,94.3,3460.95,True,False,True,True,False,False,True,False,False,False
5223,39,41.15,1700.9,False,True,False,False,False,False,False,False,False,False
5224,41,74.65,3090.65,False,False,False,False,False,False,False,False,False,False
5225,25,48.25,1293.8,False,False,False,False,False,True,False,False,False,False
5226,8,76.15,645.8,True,False,True,False,True,False,False,True,False,False
5227,71,71.1,5224.95,False,False,True,False,False,False,True,False,False,False
5228,5,96.55,500.1,True,False,False,True,False,True,False,False,True,False
5229,30,79.3,2427.1,False,True,False,False,True,False,False,False,False,False
5230,40,89.6,3488.15,True,True,False,True,True,False,False,False,False,False
5231,72,106.3,7565.35,True,False,True,True,False,False,False,False,False,False
5232,28,100.35,2799.0,True,True,False,True,False,False,False,False,False,False
5233,18,85.6,1601.5,True,False,False,True,False,True,False,False,False,False
5234,2,45.25,85.5,False,False,False,False,False,True,False,False,True,True
5235,59,106.15,6256.2,False,True,False,True,False,True,False,False,False,False
5236,22,51.1,1232.9,True,False,False,False,False,True,False,False,False,False
5237,14,74.3,1096.25,False,False,False,True,False,True,False,False,False,True
5238,50,99.4,5059.75,True,True,False,True,False,True,False,False,False,False
5239,48,69.7,3023.65,False,True,False,False,False,False,False,False,False,False
5240,49,98.35,4889.2,False,False,False,True,False,True,False,False,False,False
5241,28,85.45,2289.9,True,False,False,True,False,True,False,False,False,False
5242,68,95.9,6503.2,True,False,False,True,False,True,False,False,False,False
5243,13,100.75,1313.25,True,False,False,True,False,True,False,False,False,False
5244,11,89.2,990.3,False,False,False,True,False,True,False,True,False,False
5245,3,74.1,228.0,False,False,False,True,True,False,False,False,True,True
5246,57,100.6,5746.15,True,False,False,True,False,True,False,False,False,True
5247,3,75.0,209.1,True,False,False,True,False,False,True,False,True,True
5248,70,84.1,5979.7,True,False,True,False,False,True,False,False,False,False
5249,49,79.3,3902.45,False,False,True,False,False,False,False,False,False,False
5250,67,107.05,7142.5,False,True,False,True,True,False,False,False,False,False
5251,64,70.2,4481.0,False,False,True,False,True,False,False,False,False,True
5252,2,70.75,154.85,False,False,False,True,False,True,False,False,True,True
5253,13,45.3,528.45,False,False,False,False,False,True,False,False,False,False
5254,72,115.15,8349.7,False,False,True,True,False,True,False,False,False,False
5255,68,72.95,4953.25,True,False,True,False,False,False,False,False,False,False
5256,24,89.55,2259.35,False,False,False,True,False,True,False,False,False,False
5257,27,50.35,1411.35,True,False,False,False,False,False,True,False,False,False
5258,12,50.25,593.75,True,False,False,False,False,False,False,True,False,True
5259,71,87.25,6328.7,False,False,True,False,True,False,False,False,False,False
5260,63,109.25,6841.4,False,False,True,True,False,False,False,False,False,False
5261,4,55.9,238.5,True,False,False,False,False,True,False,False,True,False
5262,40,79.2,3233.85,False,False,False,True,True,False,False,False,False,True
5263,12,96.0,1062.1,False,False,False,True,False,True,False,True,False,True
5264,52,79.2,4016.3,True,False,True,False,False,True,False,False,False,False
5265,68,101.35,7110.75,True,True,False,True,False,False,False,False,False,False
5266,54,100.1,5440.9,False,False,False,True,False,True,False,False,False,True
5267,4,56.5,235.1,False,False,False,False,False,False,True,False,True,True
5268,52,35.45,1958.95,False,True,False,False,False,False,True,False,False,False
5269,1,85.0,85.0,False,False,False,True,False,True,False,False,True,True
5270,70,79.4,5528.9,True,True,False,False,False,False,False,False,False,False
5271,43,35.2,1463.7,True,True,False,False,True,False,False,False,False,False
5272,12,49.85,552.1,False,False,True,False,False,False,True,True,False,False
5273,56,68.75,3815.4,False,True,False,False,False,False,False,False,False,False
5274,42,79.9,3313.4,True,False,False,True,False,True,False,False,False,False
5275,22,89.75,1938.9,True,False,False,True,False,False,False,False,False,False
5276,51,59.3,3014.65,True,True,False,False,False,True,False,False,False,True
5277,51,93.65,4839.15,True,True,False,True,False,False,False,False,False,False
5278,4,49.4,184.4,True,False,False,False,False,True,False,False,True,True
5279,35,55.0,2010.55,True,False,False,False,False,False,True,False,False,True
5280,71,72.9,5139.65,True,True,False,False,False,False,False,False,False,False
5281,1,69.2,69.2,False,False,False,True,False,True,False,False,True,True
5282,57,55.7,3171.6,True,False,False,False,False,True,False,False,False,False
5283,72,117.5,8670.1,False,False,True,True,True,False,False,False,False,False
5284,4,78.9,299.75,False,False,False,True,False,False,True,False,True,False
5285,38,62.3,2354.8,True,True,False,False,False,False,True,False,False,True
5286,37,92.5,3473.4,True,False,False,True,False,True,False,False,False,True
5287,57,79.75,4438.2,True,False,True,False,False,False,False,False,False,False
5288,62,79.95,4819.75,False,False,True,False,True,False,False,False,False,False
5289,3,29.9,92.25,True,False,False,False,False,True,False,False,True,False
5290,29,45.0,1242.45,True,False,False,False,False,False,True,False,False,False
5291,13,44.8,559.2,True,False,False,False,False,False,False,False,False,False
5292,3,69.65,220.1,True,False,False,True,False,True,False,False,True,True
5293,11,51.1,531.15,False,False,False,False,False,True,False,True,False,False
5294,21,53.15,1183.2,False,False,True,False,False,False,True,False,False,False
5295,61,111.6,6876.05,True,False,True,True,True,False,False,False,False,True
5296,11,48.55,501.0,False,False,False,False,True,False,False,True,False,True
5297,35,109.95,3782.4,True,False,False,True,False,True,False,False,False,False
5298,19,39.65,733.35,True,False,False,False,False,True,False,False,False,True
5299,72,108.4,7767.25,True,False,True,True,True,False,False,False,False,False
5300,55,85.1,4600.95,False,False,False,True,False,True,False,False,False,False
5301,2,56.7,113.55,True,False,False,False,False,False,True,False,True,True
5302,27,69.05,1793.25,True,False,False,True,False,False,True,False,False,False
5303,13,70.15,886.7,False,False,False,True,False,False,True,False,False,False
5304,70,111.15,7737.55,False,False,True,True,False,False,True,False,False,False
5305,14,105.95,1348.9,False,True,False,True,False,False,True,False,False,True
5306,19,89.35,1686.85,False,True,False,True,False,False,False,False,False,False
5307,20,89.1,1879.25,False,False,False,True,False,False,False,False,False,False
5308,43,91.25,4013.8,True,True,False,True,True,False,False,False,False,False
5309,5,90.35,434.5,True,False,False,True,False,False,True,False,True,False
5310,70,105.55,7195.35,False,True,False,True,False,False,False,False,False,False
5311,39,100.45,3801.7,True,False,True,True,False,True,False,False,False,False
5312,4,74.95,308.7,True,False,False,True,False,True,False,False,True,True
5313,15,29.7,438.25,True,False,False,False,False,True,False,False,False,True
5314,1,50.35,50.35,True,False,False,False,False,True,False,False,True,True
5315,45,85.7,3778.1,False,False,False,True,False,False,False,False,False,False
5316,64,47.85,3147.5,False,False,True,False,False,True,False,False,False,True
5317,57,94.0,5438.95,False,False,False,True,True,False,False,False,False,False
5318,72,69.85,5102.35,True,False,True,False,False,False,False,False,False,False
5319,1,70.3,70.3,True,False,False,True,False,True,False,False,True,True
5320,3,71.1,213.35,False,False,True,False,False,False,True,False,True,False
5321,55,98.8,5617.75,True,False,False,True,False,True,False,False,False,True
5322,59,93.35,5386.5,False,False,False,True,False,True,False,False,False,False
5323,18,99.85,1776.95,False,False,False,True,False,False,False,False,False,True
5324,32,80.3,2483.05,True,False,False,True,True,False,False,False,False,True
5325,4,50.55,235.65,False,False,False,False,False,False,False,False,True,False
5326,66,80.45,5224.35,False,False,False,True,True,False,False,False,False,True
5327,27,81.3,2272.8,True,False,False,True,False,True,False,False,False,False
5328,60,79.05,4663.4,True,False,False,False,True,False,False,False,False,False
5329,7,86.8,620.35,True,False,False,True,False,True,False,True,False,True
5330,18,103.6,1806.35,False,False,False,True,True,False,False,False,False,False
5331,15,38.8,603.0,False,False,True,False,False,False,True,False,False,False
5332,67,88.4,5798.3,True,True,False,True,False,False,False,False,False,False
5333,6,84.2,519.15,True,False,False,True,False,True,False,False,True,True
5334,6,79.7,497.6,True,False,False,True,False,True,False,False,True,False
